id,user_id,watched_video_id,watch_time_in_sec,ad_cat_id,click,ad_id,final_gender_code,age_level,occupation,brand_id,ad_title
4764,138,8581,119,9,0,57,2,3,7,21,P946hSq9wO
4765,210,7976,60,9,1,19,2,5,4,9,AV4yAJHsL2
4766,101,9524,255,1,1,321,2,1,9,21,CD6TDh21kP
4767,411,860,42,1,0,107,2,5,5,18,EySbtShBl0
4768,343,6682,248,5,1,369,2,5,8,4,YhxImaZVeM
4769,691,3533,233,7,1,21,2,5,10,13,fxbSKBUlGX
4770,949,9740,116,6,0,359,1,2,4,30,0Ws2q0Xbdl
4771,207,6152,31,10,0,143,2,5,8,29,mfGgkVMoHc
4772,695,3037,224,5,1,33,2,5,7,9,77qdX3k4Ab
4773,138,1749,78,4,1,331,2,3,7,12,PNz8MQhSQf
4774,610,1935,126,6,1,192,2,3,10,4,5dq6S8CMzH
4775,54,6893,157,8,1,264,2,4,4,32,G4btHnrjh0
4776,98,7639,262,10,0,88,1,2,2,2,4jzntFrFNR
4777,802,4420,195,8,1,399,1,5,5,28,6iFqQIo0Df
4778,385,456,253,1,0,321,2,4,7,21,CD6TDh21kP
4779,288,517,106,5,0,22,1,5,8,33,KRrDHGmeKc
4780,253,4100,201,5,0,234,2,5,9,17,thL3yEn16O
4781,863,1056,121,1,0,187,2,1,8,29,Cy0UfoTUA6
4782,708,5912,157,1,0,302,1,3,9,33,Hb8DxpmNIO
4783,674,3157,291,4,1,191,1,3,1,19,IVlheNHXvk
4784,524,8618,249,5,0,137,1,2,2,4,GsmBaqCpyS
4785,476,3659,130,6,1,378,1,3,4,20,81MOKgXXBi
4786,371,1324,264,9,0,362,2,2,4,36,UmXn3prQX2
4787,178,8324,210,5,1,137,2,5,7,4,GsmBaqCpyS
4788,762,1421,67,6,0,382,1,4,1,40,oG8tYV47bo
4789,774,387,123,7,0,138,1,4,5,35,7UU312Xcpp
4790,341,6748,20,9,1,199,2,3,10,22,KSElZ2DLM1
4791,616,1639,203,5,0,228,2,5,5,20,CKwlVLCdJy
4792,731,7210,17,2,0,405,2,2,1,20,aquaNkyCUM
4793,374,6898,118,5,0,137,2,2,1,4,GsmBaqCpyS
4794,217,2797,232,10,1,184,1,1,7,1,DVMmTPF3Xq
4795,461,9061,243,10,1,44,2,3,7,37,XnKqGYQZmC
4796,944,7828,286,2,1,171,2,2,9,36,ctu5Ku1a0f
4797,878,1604,108,10,0,184,2,3,9,1,DVMmTPF3Xq
4798,581,3282,195,8,0,364,1,1,3,16,V23xV9d8hW
4799,808,5669,282,5,1,130,1,4,9,32,ZK1DFo4HG2
4800,293,4823,59,10,0,44,2,2,3,37,XnKqGYQZmC
4801,871,9794,286,8,0,287,2,3,6,15,1qc2Ru8jIn
4802,239,9835,216,2,1,123,2,4,1,22,DuyW6y2Jjq
4803,494,5725,60,2,0,310,2,1,1,27,aIAHFCjyNO
4804,232,5283,192,1,0,91,1,2,5,37,v1gzIg7UI0
4805,966,1790,193,10,0,391,2,4,3,8,4r9Qw0EGgJ
4806,437,337,197,1,0,321,2,5,10,21,CD6TDh21kP
4807,367,3698,159,8,1,248,2,3,5,32,Du5EWKhjOV
4808,905,9231,150,4,0,396,2,4,3,35,FgsxXTitFy
4809,393,4108,279,4,1,169,2,2,5,10,dsdLCNHwf3
4810,854,5088,42,9,0,27,1,3,6,8,C927GwEeS6
4811,859,4615,42,3,1,342,2,3,1,17,r3AuNWPNHk
4812,587,3475,193,5,1,219,1,3,4,1,IQdDM1UM9A
4813,32,9026,167,3,0,402,2,4,10,10,8TOp0DmqNy
4814,578,1249,234,9,1,239,2,2,2,40,ZTKAB9dHgD
4815,744,4415,138,4,0,396,2,3,7,35,FgsxXTitFy
4816,699,5086,121,6,0,114,2,2,5,34,ZkcvyMdWVU
4817,332,2176,107,6,1,245,2,4,10,20,qwQEYB00sF
4818,824,3882,109,6,0,258,2,3,7,5,fElydbExTz
4819,16,3070,265,2,1,367,2,5,10,36,7Z1OgnBDOn
4820,385,9410,123,2,1,327,2,4,7,10,ZGKM28eudt
4821,86,836,188,9,1,19,2,3,7,9,AV4yAJHsL2
4822,468,5574,88,4,0,12,1,2,3,39,62ot41KPcv
4823,489,876,0,3,0,104,2,5,4,39,yZTZzdpmrU
4824,354,7446,241,7,1,31,1,5,1,18,JnsyQDjqkQ
4825,405,8754,19,6,1,86,1,4,1,1,POhgC0nAVc
4826,169,1794,164,4,1,155,2,4,1,3,hdDhZ6cfZU
4827,60,6017,223,7,0,124,1,5,4,10,WI0CHDNpL3
4828,302,9293,140,9,0,93,2,3,2,3,iEIhhaIuM0
4829,696,1848,38,7,0,344,1,5,1,15,DoUUDhgVUl
4830,191,6893,29,8,1,62,2,5,8,23,4E3YJ8DfeZ
4831,770,5281,42,9,1,152,1,3,1,26,ICOWBmF8fd
4832,993,2862,285,2,1,274,2,3,6,18,lpkCLspmHA
4833,198,4919,175,4,0,89,2,3,8,30,Oq3r2t5eWJ
4834,135,7841,11,8,1,203,1,3,7,14,OaL8lmTvBy
4835,699,3117,41,4,0,108,2,2,5,34,SlEXsKqc92
4836,799,3231,73,3,1,110,2,1,10,30,uFkMFxGlLw
4837,732,4034,102,9,0,59,2,1,1,32,IlcC1Q9yqo
4838,674,2056,141,4,1,89,1,3,1,30,Oq3r2t5eWJ
4839,595,4419,156,1,1,182,1,3,5,8,uFrdt4cCxP
4840,207,853,86,3,0,206,2,5,8,14,WL7Fl3zFan
4841,814,6161,269,10,1,299,1,1,5,23,sG5UetCxLn
4842,180,4724,4,1,1,292,2,6,4,10,MKs3z5CoVV
4843,51,2505,230,2,1,312,2,5,7,3,VCZkXfTMCC
4844,376,1074,158,6,1,122,2,4,7,19,mrX8HSypMK
4845,766,4905,0,7,1,186,2,4,6,30,uRFfp8xhAC
4846,580,8209,168,1,1,194,2,6,2,9,xXmkbZESg8
4847,33,1478,86,7,0,84,1,3,1,8,IZQNjv2wn0
4848,230,5066,237,6,1,398,2,5,3,38,utwHDeLjQb
4849,662,5597,232,1,1,383,2,5,2,6,vsvRY7KSVD
4850,259,8767,17,9,1,51,1,2,9,7,ePgVNayNBk
4851,682,8306,250,7,0,10,2,4,2,4,b8x8ZgU8xD
4852,975,85,170,7,1,96,2,5,4,7,RtDnEy2OhD
4853,332,8655,281,3,1,110,2,4,10,30,uFkMFxGlLw
4854,683,6140,144,2,0,204,1,5,1,25,yzUBYwcJm6
4855,71,8318,4,2,0,188,1,5,9,3,ZMVnVuJ13U
4856,195,3448,131,10,1,29,1,5,7,17,XrZf8n7teT
4857,20,3010,81,3,0,270,1,1,1,24,0Q93MZmq6k
4858,259,642,164,2,0,168,1,2,9,32,lDWDWpryGI
4859,492,1874,76,2,1,310,2,4,4,27,aIAHFCjyNO
4860,883,7842,165,5,1,102,1,3,3,10,Vj3KyqkzK2
4861,499,6125,224,1,1,126,2,3,10,12,nhG81g3pAD
4862,417,6967,231,6,0,301,2,4,9,18,lQz1gkenMB
4863,580,1647,3,4,0,140,2,6,2,7,wo7Nsj9vJC
4864,265,7613,248,3,1,377,2,3,6,39,VlSfCflL78
4865,944,5981,272,1,1,3,2,2,9,22,j37JDFybMq
4866,21,2161,31,5,1,33,2,3,10,9,77qdX3k4Ab
4867,370,5004,215,9,1,380,1,4,6,2,uFPFrdlTZ1
4868,400,1151,188,8,0,326,2,5,7,32,JhIlbJACOK
4869,827,8635,218,8,0,401,2,2,8,23,4xqC6WyM1h
4870,633,7568,54,6,0,350,2,4,3,28,2a1ScswGKr
4871,963,3559,125,6,0,340,2,5,5,11,upuZA51qK5
4872,149,6093,289,9,1,27,1,4,9,8,C927GwEeS6
4873,960,606,8,7,0,195,1,4,1,36,F0SBoLRMvg
4874,24,4947,98,10,0,299,1,5,2,23,sG5UetCxLn
4875,233,558,108,9,0,362,1,4,3,36,UmXn3prQX2
4876,334,7268,32,3,0,133,2,6,4,35,ZeTsKoHdv2
4877,459,482,189,5,0,207,1,3,7,27,M41xxWaY2G
4878,257,3474,292,5,0,219,1,5,9,1,IQdDM1UM9A
4879,505,5348,212,7,1,84,2,4,7,8,IZQNjv2wn0
4880,335,3221,200,9,1,199,2,4,9,22,KSElZ2DLM1
4881,974,831,202,5,0,207,2,5,1,27,M41xxWaY2G
4882,520,2745,186,8,0,288,2,2,8,1,uoNWTtLHZJ
4883,393,6666,167,6,1,319,2,2,5,29,lrvyExtKsP
4884,519,8262,79,10,0,90,1,3,3,18,r8k03sOkbV
4885,549,1490,106,7,0,255,2,4,3,14,b1ZYt8kh9k
4886,417,5454,129,1,1,151,2,4,9,20,DrBbj5aGuj
4887,915,5362,180,3,1,254,1,5,7,8,Gt0qfmk3Pu
4888,247,2777,144,8,0,269,1,2,7,28,9blTYpMXPf
4889,310,739,164,6,0,343,2,5,8,8,lFu875mOQW
4890,676,8361,68,5,0,309,2,5,9,26,tijzYNbnwO
4891,223,3668,209,8,0,220,1,3,6,1,mAi0bFJ3ZQ
4892,962,848,191,3,0,270,2,2,9,24,0Q93MZmq6k
4893,208,6688,278,3,0,206,1,4,10,14,WL7Fl3zFan
4894,555,917,87,2,1,328,2,4,1,22,714viT0gmT
4895,681,7062,241,7,1,296,1,2,4,9,e5phMJn62s
4896,534,6005,183,10,1,251,2,4,9,14,phijTf9rad
4897,614,1955,68,8,0,401,1,1,1,23,4xqC6WyM1h
4898,757,2438,178,5,0,38,2,4,4,37,mEH2NujyXh
4899,836,8806,44,7,0,186,2,3,9,30,uRFfp8xhAC
4900,37,2655,79,5,0,112,1,4,4,37,mgcYHqnntS
4901,612,260,150,3,0,229,1,3,7,27,jOtiS0nh20
4902,215,4674,254,1,0,208,2,2,10,4,lKKm7Q80cR
4903,699,3680,15,2,1,13,2,2,5,14,rvgV1bE8DJ
4904,554,1762,186,6,1,7,2,3,5,22,rDdpdYoN6j
4905,873,4770,205,5,0,260,2,5,2,21,tEhixifeI8
4906,331,9181,27,6,0,268,2,3,5,7,gkKtfTWdGT
4907,247,1301,87,7,0,92,1,2,7,31,TKpPd7OrOZ
4908,752,7901,66,4,1,169,2,4,6,10,dsdLCNHwf3
4909,179,1902,247,6,1,63,2,1,3,34,asoL1PAL2Y
4910,208,8987,55,7,0,255,1,4,10,14,b1ZYt8kh9k
4911,192,6127,292,5,1,161,2,4,4,7,u815CwNHmc
4912,428,4731,173,7,0,255,2,4,5,14,b1ZYt8kh9k
4913,377,294,218,7,1,336,1,4,1,19,mL7R5IBnvF
4914,204,9375,17,8,0,287,2,1,10,15,1qc2Ru8jIn
4915,485,4051,228,2,1,226,2,5,2,31,jm9YU718Be
4916,965,610,294,1,1,129,1,3,10,4,T8qgx45W8X
4917,372,8925,81,5,1,260,1,2,7,21,tEhixifeI8
4918,738,4609,138,3,1,305,1,3,7,18,iORHD89I5b
4919,978,1943,229,9,1,199,2,4,10,22,KSElZ2DLM1
4920,358,2005,52,2,1,204,1,3,4,25,yzUBYwcJm6
4921,630,5579,91,5,0,207,2,4,4,27,M41xxWaY2G
4922,758,892,38,2,0,274,1,4,8,18,lpkCLspmHA
4923,613,464,232,4,1,395,2,3,9,14,E4FLtpomTT
4924,430,6371,90,5,1,390,1,5,4,16,W77Wb4BwrE
4925,454,2783,226,1,1,348,2,1,10,14,xZFnvuqPyZ
4926,11,7781,126,6,0,32,2,3,10,28,x57lptT636
4927,614,4077,275,2,0,66,1,1,1,5,djLmU3AtYr
4928,226,2869,265,1,1,208,1,5,2,4,lKKm7Q80cR
4929,622,5068,44,3,1,402,1,3,8,10,8TOp0DmqNy
4930,440,9262,15,7,1,21,2,2,3,13,fxbSKBUlGX
4931,215,1139,114,2,0,266,2,2,10,4,Hs7pRV4cTU
4932,809,5729,120,3,1,377,2,4,6,39,VlSfCflL78
4933,731,5835,9,3,0,135,2,2,1,4,JngHH0caDV
4934,430,8213,226,7,0,74,1,5,4,24,SNzoe2xGOW
4935,32,4394,82,3,1,42,2,4,10,19,EL3n293fp5
4936,29,2264,290,6,1,48,1,3,2,14,Q9IwOQFQNs
4937,29,1533,252,7,1,23,1,3,2,9,d2V9h8xJde
4938,996,9511,42,10,1,381,2,2,8,38,dhpWc1fZAi
4939,877,912,255,10,0,355,1,5,3,20,7F3d57QKuW
4940,68,6510,10,3,1,110,1,5,7,30,uFkMFxGlLw
4941,915,2511,49,8,1,16,1,5,7,9,z64inGcMqp
4942,418,9840,16,7,0,67,2,3,1,11,MFFAP7Dqwv
4943,24,6971,211,4,1,370,1,5,2,17,A7pIewdMPc
4944,613,5613,280,3,1,293,2,3,9,14,306HtR6tj6
4945,608,2400,184,6,0,319,2,2,1,29,lrvyExtKsP
4946,556,4783,141,10,1,355,2,5,7,20,7F3d57QKuW
4947,948,4722,133,3,1,180,1,5,10,9,Vvrj40k5zp
4948,906,9509,169,3,1,101,2,3,8,35,aJ61cfeZCc
4949,290,3338,5,2,0,312,2,2,3,3,VCZkXfTMCC
4950,506,8538,27,9,0,368,1,3,3,27,7HFgc8uFKx
4951,750,4459,82,8,0,97,1,5,9,20,gcAw7YbAcl
4952,862,3008,70,2,1,266,2,1,6,4,Hs7pRV4cTU
4953,253,7636,297,7,0,162,2,5,9,1,UXfDe7ZdL4
4954,585,308,279,9,0,392,2,4,3,15,jHWeN8Eo6a
4955,450,1380,241,8,1,179,2,2,2,38,Qmkby6M19v
4956,646,1960,104,8,0,20,2,2,3,12,WnCOhnoXM6
4957,964,3277,257,6,1,350,2,4,7,28,2a1ScswGKr
4958,530,3423,273,3,1,254,2,6,9,8,Gt0qfmk3Pu
4959,34,8879,92,9,0,87,1,5,1,24,NINnwBgoW4
4960,542,923,106,6,1,214,1,2,3,35,OsotrNHLqs
4961,392,4689,168,10,0,100,1,4,5,38,OFoNT4dX7K
4962,937,6044,35,3,1,277,2,4,7,7,PQA2EBCRxs
4963,950,5890,235,7,1,283,1,3,4,15,UoM8vVTLil
4964,531,3287,191,5,1,33,1,3,6,9,77qdX3k4Ab
4965,219,9845,39,10,1,173,2,5,9,2,wNJCd2E9iI
4966,925,5223,252,5,0,247,2,5,10,1,rZlcFOpvfN
4967,810,6159,81,3,0,176,2,5,2,12,PorTD6vr9x
4968,684,5479,5,10,0,9,2,3,4,24,3WYiGxZaLJ
4969,277,3577,196,1,0,3,2,5,9,22,j37JDFybMq
4970,305,439,268,3,0,216,2,4,3,33,EYO5hHilfQ
4971,283,4906,70,9,0,227,2,2,8,40,gafnxuXiRV
4972,388,6062,142,4,1,233,2,3,8,5,PFSV3jnIqx
4973,294,1634,290,4,1,43,2,6,5,7,PYzIU7n3aa
4974,975,5760,46,7,0,109,2,5,4,21,icMwBeUKue
4975,345,8717,170,7,0,241,2,6,1,6,YfU6EXNoY3
4976,637,8619,1,2,1,123,2,1,8,22,DuyW6y2Jjq
4977,888,7974,192,7,0,358,2,3,3,34,wVo0lPFxnR
4978,224,4169,182,4,1,294,2,3,9,35,i5st32ciQz
4979,599,6914,135,10,0,100,1,4,5,38,OFoNT4dX7K
4980,658,9694,40,6,1,343,2,1,2,8,lFu875mOQW
4981,827,8778,288,4,0,205,2,2,8,10,P9Ck6APOA0
4982,339,1109,52,1,1,91,2,2,10,37,v1gzIg7UI0
4983,618,1630,219,7,0,186,2,5,5,30,uRFfp8xhAC
4984,558,4285,35,7,1,175,2,2,7,24,BIETDdfLKH
4985,323,2226,114,3,1,35,2,5,1,1,WY6zA5sIH9
4986,669,4393,146,3,0,305,2,2,6,18,iORHD89I5b
4987,363,5073,31,6,1,268,2,2,5,7,gkKtfTWdGT
4988,11,5329,64,5,0,207,2,3,10,27,M41xxWaY2G
4989,276,6539,293,2,0,312,1,3,10,3,VCZkXfTMCC
4990,602,5280,24,5,0,156,2,2,7,34,l4I3cRO9ko
4991,610,8437,157,9,0,152,2,3,10,26,ICOWBmF8fd
4992,120,3941,75,5,0,139,2,4,1,3,NhrHbF1inF
4993,776,6668,194,6,1,25,2,4,4,25,IgLtUcyeoU
4994,561,904,199,3,0,342,1,4,7,17,r3AuNWPNHk
4995,23,5295,37,9,1,318,2,2,9,17,YkA9jIXMBj
4996,379,9028,298,6,0,225,1,4,1,9,rtGxnwMdyf
4997,117,4694,142,8,1,289,2,3,6,21,WR6IaHdJ3m
4998,362,3000,282,10,1,304,2,3,6,28,FIEx6924BB
4999,502,2114,100,2,1,164,1,4,5,3,xy38dCBPP7
5000,468,2364,202,1,1,356,1,2,3,23,uoOuiMRdh1
5001,336,1101,290,6,1,319,1,2,2,29,lrvyExtKsP
5002,995,3494,176,10,1,90,1,3,3,18,r8k03sOkbV
5003,467,6801,229,6,0,56,2,3,8,18,TvVIpGOuV5
5004,755,7959,278,6,1,117,1,5,9,32,GkUGNlRyCn
5005,189,4085,79,4,0,249,1,3,9,6,QFvY01A8fA
5006,376,2294,227,3,0,238,2,4,7,2,VnnXsEck94
5007,671,4274,138,3,1,216,2,4,8,33,EYO5hHilfQ
5008,534,9939,63,9,1,116,2,4,9,33,11KDz6OM5Z
5009,835,7929,242,1,0,337,1,3,9,32,OKfamyHmfq
5010,531,2556,129,6,0,371,1,3,6,22,SOaueymCtH
5011,208,6048,174,8,0,236,1,4,10,12,ESKW5CaaSY
5012,899,200,158,3,0,49,2,3,3,25,EkupG0Wr4V
5013,388,1870,62,1,0,212,2,3,8,19,kAmPTImsgf
5014,851,2237,128,8,0,288,1,4,5,1,uoNWTtLHZJ
5015,547,4967,179,5,1,79,1,4,8,13,YjADj6Irrn
5016,744,7846,286,10,1,143,2,3,7,29,mfGgkVMoHc
5017,622,8092,50,6,0,7,1,3,8,22,rDdpdYoN6j
5018,224,8288,238,4,1,400,2,3,9,8,HWFrOKDNsz
5019,927,3471,5,7,1,5,2,3,6,38,x3fDp8IF3o
5020,754,1665,174,5,0,207,2,5,2,27,M41xxWaY2G
5021,5,4680,222,3,0,61,1,4,5,18,KhQzKO7qFA
5022,794,362,238,5,0,306,2,2,8,32,YqkcU07MNp
5023,360,878,142,5,0,161,1,4,10,7,u815CwNHmc
5024,444,6647,26,3,1,110,2,6,9,30,uFkMFxGlLw
5025,223,8309,15,1,1,356,1,3,6,23,uoOuiMRdh1
5026,800,2930,215,3,0,300,2,2,6,25,sgEqlirrFA
5027,98,2439,70,10,0,281,1,2,2,6,Ghpdp7xORC
5028,730,1437,63,3,1,53,2,2,5,35,9lYdusQeW3
5029,93,7313,53,6,0,114,2,2,1,34,ZkcvyMdWVU
5030,888,6706,128,5,0,259,2,3,3,10,CruYs1vBKS
5031,667,892,100,2,1,265,2,3,3,5,zbDBRhDbJT
5032,596,5118,208,8,1,250,1,3,7,10,wcTD2Z2dwe
5033,968,4371,154,2,1,76,2,3,3,28,FGRrYJJl10
5034,448,5273,8,10,1,44,2,5,9,37,XnKqGYQZmC
5035,365,323,183,4,1,46,1,5,8,19,xQlhAuZvbR
5036,212,3481,193,10,0,103,2,3,10,37,yvJ1N4LksG
5037,380,3457,286,3,0,393,2,1,1,38,ek92m6BD5J
5038,527,7121,258,1,0,284,2,2,5,34,fFs2egll1j
5039,732,5743,169,1,0,246,2,1,1,10,30QlpEKPp2
5040,549,2993,94,2,0,26,2,4,3,5,ixqz6AA7Xq
5041,948,4123,45,3,1,229,1,5,10,27,jOtiS0nh20
5042,73,4733,42,4,1,331,1,4,1,12,PNz8MQhSQf
5043,589,9614,89,9,1,165,2,2,7,16,7kUhuUIpM8
5044,555,3333,11,1,0,337,2,4,1,32,OKfamyHmfq
5045,419,2918,294,6,1,398,2,3,9,38,utwHDeLjQb
5046,668,4950,257,1,1,153,2,4,10,27,nQpNhCylOo
5047,231,661,124,4,0,249,1,2,8,6,QFvY01A8fA
5048,928,9459,220,7,1,10,1,2,5,4,b8x8ZgU8xD
5049,271,4518,152,4,1,43,2,1,6,7,PYzIU7n3aa
5050,530,4042,208,10,1,391,2,6,9,8,4r9Qw0EGgJ
5051,162,8560,187,10,1,88,2,3,6,2,4jzntFrFNR
5052,757,5891,195,2,1,188,2,4,4,3,ZMVnVuJ13U
5053,918,2806,180,10,0,29,2,2,10,17,XrZf8n7teT
5054,936,5158,235,10,0,299,1,5,2,23,sG5UetCxLn
5055,741,1937,141,10,1,70,1,4,10,4,nP4auj3IcZ
5056,177,6367,58,3,1,180,1,2,1,9,Vvrj40k5zp
5057,449,1198,132,7,1,175,1,5,3,24,BIETDdfLKH
5058,756,4698,83,8,1,47,1,3,4,29,PrpikwmvHK
5059,855,611,139,1,0,150,2,2,8,24,na7mIANfle
5060,271,6285,272,8,0,236,2,1,6,12,ESKW5CaaSY
5061,113,1911,70,8,1,16,2,4,10,9,z64inGcMqp
5062,445,4644,128,10,1,103,2,3,1,37,yvJ1N4LksG
5063,174,3171,62,2,0,160,1,4,6,10,IAYNYdc267
5064,548,2039,172,3,1,176,2,4,10,12,PorTD6vr9x
5065,913,7955,108,3,0,393,2,5,4,38,ek92m6BD5J
5066,362,7085,17,4,0,261,2,3,6,38,42snaI6C93
5067,105,7196,222,1,1,321,1,4,7,21,CD6TDh21kP
5068,511,2270,137,2,0,201,2,5,6,38,v2UlGTwWVJ
5069,500,3607,170,6,1,56,2,3,6,18,TvVIpGOuV5
5070,830,2223,184,4,0,267,2,3,9,4,o1lYsfzMmR
5071,797,4864,107,8,0,339,2,5,10,28,Piz2CO2gwr
5072,906,5891,1,2,1,66,2,3,8,5,djLmU3AtYr
5073,819,4915,160,10,1,143,2,3,2,29,mfGgkVMoHc
5074,980,7942,65,7,1,99,2,5,1,7,KUvSUUfz1j
5075,344,1325,294,3,0,297,2,4,7,31,23Zyi18qUE
5076,802,6358,271,3,0,279,1,5,5,5,n8gJwBwypt
5077,772,4625,254,6,1,56,2,5,1,18,TvVIpGOuV5
5078,85,271,141,6,0,72,1,3,10,37,j3AxZE3ZfW
5079,662,4106,270,6,0,181,2,5,2,3,QiYtCEOoA4
5080,377,2471,34,2,1,168,1,4,1,32,lDWDWpryGI
5081,839,1921,116,6,1,398,2,3,4,38,utwHDeLjQb
5082,229,1148,163,10,0,210,2,3,10,25,m7SRaxodVY
5083,608,8468,245,4,1,370,2,2,1,17,A7pIewdMPc
5084,235,6317,244,10,0,251,2,5,3,14,phijTf9rad
5085,946,9504,2,6,1,290,1,6,3,19,xj5uMBowYz
5086,192,9620,149,7,1,195,2,4,4,36,F0SBoLRMvg
5087,7,2902,5,1,0,345,2,5,2,28,KMCMN4tGMm
5088,818,8011,186,1,1,384,1,4,7,8,mtL6JnbkwJ
5089,909,8513,3,4,0,24,1,4,9,3,hcqzimYgrs
5090,841,1261,47,5,0,260,1,1,6,21,tEhixifeI8
5091,970,3846,177,7,0,195,2,3,10,36,F0SBoLRMvg
5092,108,3129,156,2,1,64,2,1,7,27,nfaL98dtbK
5093,888,3017,238,9,0,315,2,3,3,16,rUnJr1DqWT
5094,488,7073,213,3,1,35,1,4,1,1,WY6zA5sIH9
5095,837,297,31,2,0,164,1,2,10,3,xy38dCBPP7
5096,863,4539,176,9,1,41,2,1,8,3,03mySCczDH
5097,270,1402,278,2,0,166,2,3,4,15,IWugeeyNfR
5098,337,524,117,8,0,287,2,2,9,15,1qc2Ru8jIn
5099,966,6667,27,1,1,208,2,4,3,4,lKKm7Q80cR
5100,417,3408,289,10,1,9,2,4,9,24,3WYiGxZaLJ
5101,304,3794,291,2,1,353,1,3,5,23,12Yezy3jmG
5102,403,5316,15,2,0,167,2,3,9,20,DBBCplCVWe
5103,175,7986,43,10,1,105,1,3,4,16,u96wxOvVwY
5104,269,6048,70,8,0,351,1,4,8,10,Uw7QJhQtUc
5105,13,8202,110,10,1,210,1,3,2,25,m7SRaxodVY
5106,677,3051,126,7,0,60,2,4,3,34,JEkSttuaYg
5107,304,5949,233,6,0,72,1,3,5,37,j3AxZE3ZfW
5108,440,7941,253,4,0,28,2,2,3,6,CnDlajFixV
5109,909,548,247,2,1,76,1,4,9,28,FGRrYJJl10
5110,997,4531,298,1,1,218,2,2,4,12,b3gqLOon5N
5111,198,5620,83,4,0,280,2,3,8,32,8s7n19QklS
5112,420,2314,117,9,0,347,2,4,6,31,JnqRKO7vtI
5113,813,1073,152,10,1,70,1,4,8,4,nP4auj3IcZ
5114,386,8398,224,10,0,88,2,4,8,2,4jzntFrFNR
5115,37,9035,202,10,1,314,1,4,4,40,2ZGm0AxP1F
5116,422,7234,105,4,1,81,1,3,3,14,26KONs6rNP
5117,11,3113,282,3,1,35,2,3,10,1,WY6zA5sIH9
5118,799,782,5,9,0,15,2,1,10,39,ze63JQQWrE
5119,676,2274,261,4,0,366,2,5,9,38,uuR2ycPcqk
5120,616,7913,190,7,1,170,2,5,5,20,OkMMF3ESde
5121,927,8271,67,10,0,282,2,3,6,40,xHJoCsFd45
5122,690,3804,206,3,0,18,2,4,9,5,MRsNFfMepf
5123,405,735,186,2,1,405,1,4,1,20,aquaNkyCUM
5124,688,6457,141,10,1,144,2,4,1,9,3OCvtETDI1
5125,664,5807,197,10,1,286,1,5,3,19,i1TUnUCdtU
5126,806,5380,289,8,1,388,1,5,6,31,LeWBh9bWZD
5127,882,4424,2,6,1,32,2,1,5,28,x57lptT636
5128,783,4657,227,4,0,366,2,2,8,38,uuR2ycPcqk
5129,871,7604,193,5,1,131,2,3,6,36,9NEMpgowlD
5130,568,421,227,3,0,75,2,4,1,18,vK6H3SOxuF
5131,135,3618,113,5,0,156,1,3,7,34,l4I3cRO9ko
5132,222,9457,54,1,0,127,2,5,10,22,HpBfxa1sUT
5133,702,606,38,7,1,23,2,2,5,9,d2V9h8xJde
5134,840,5063,22,5,1,224,1,3,6,14,TsyCG6M6cy
5135,824,2863,137,3,0,35,2,3,7,1,WY6zA5sIH9
5136,367,4648,288,6,1,240,2,3,5,4,hD3hNsIJmX
5137,106,4110,243,2,0,405,2,3,9,20,aquaNkyCUM
5138,714,5910,136,8,1,146,2,4,10,29,H0ijXu4iKz
5139,778,915,145,3,1,229,1,4,6,27,jOtiS0nh20
5140,550,8748,57,3,1,61,2,2,2,18,KhQzKO7qFA
5141,942,8678,296,3,0,277,2,3,6,7,PQA2EBCRxs
5142,862,1779,175,9,0,239,2,1,6,40,ZTKAB9dHgD
5143,522,8246,243,3,1,322,1,3,1,35,cHRkQGKD2u
5144,914,3513,35,4,1,89,2,3,5,30,Oq3r2t5eWJ
5145,139,8212,97,10,0,210,1,5,3,25,m7SRaxodVY
5146,584,7982,147,10,0,273,1,4,10,22,pb2exk1c91
5147,796,1169,274,7,1,99,2,2,8,7,KUvSUUfz1j
5148,523,1658,141,1,0,113,1,4,5,26,nyhAJRO9Gw
5149,867,5010,298,7,0,99,2,1,9,7,KUvSUUfz1j
5150,839,7623,201,10,1,44,2,3,4,37,XnKqGYQZmC
5151,979,2882,55,8,0,324,2,3,3,22,0qUtG9xpSp
5152,415,9595,7,10,0,103,2,5,3,37,yvJ1N4LksG
5153,218,9270,70,8,0,198,2,4,8,38,gLASXxhf5v
5154,818,9685,212,9,0,51,1,4,7,7,ePgVNayNBk
5155,636,8732,143,1,0,348,2,3,4,14,xZFnvuqPyZ
5156,21,8017,144,1,1,151,2,3,10,20,DrBbj5aGuj
5157,983,8513,153,4,0,370,2,3,3,17,A7pIewdMPc
5158,6,7353,296,4,1,81,1,3,10,14,26KONs6rNP
5159,369,7999,177,4,1,71,2,4,10,22,mmYQwpRC0G
5160,384,2574,2,1,0,237,2,3,2,37,rvdAb1qZBR
5161,594,3980,183,8,1,16,1,4,2,9,z64inGcMqp
5162,869,8056,108,2,1,64,2,3,7,27,nfaL98dtbK
5163,930,5930,20,7,1,60,2,3,6,34,JEkSttuaYg
5164,554,795,188,3,1,49,2,3,5,25,EkupG0Wr4V
5165,816,8173,111,6,0,192,2,1,6,4,5dq6S8CMzH
5166,806,325,123,4,1,387,1,5,6,11,MsbQud7Zjv
5167,22,6433,16,4,0,261,1,4,10,38,42snaI6C93
